日期,质量等级,AQI指数,当天AQI排名,PM2\.5,PM10,So2,No2,Co,O3
"
                                        2021-09-22","
                                       优","45
                                       ",241,20,43,6,30,0.62,83
"
                                        2021-09-23","
                                       良","62
                                       ",322,30,62,6,38,0.63,95
"
                                        2021-09-24","
                                       良","55
                                       ",321,26,54,7,34,0.54,89
"
                                        2021-09-25","
                                       良","51
                                       ",334,21,46,6,25,0.50,102
"
                                        2021-09-26","
                                       良","68
                                       ",354,32,62,7,30,0.60,111
"
                                        2021-09-27","
                                       良","75
                                       ",351,34,67,7,37,0.62,109
"
                                        2021-09-28","
                                       良","93
                                       ",358,56,96,7,43,0.77,128
"
                                        2021-09-29","
                                       良","69
                                       ",343,43,71,10,32,0.78,98
"
                                        2021-09-30","
                                       优","32
                                       ",84,12,23,6,20,0.53,92
"
                                        2021-10-01","
                                       良","52
                                       ",237,25,44,6,26,0.58,101
"
                                        2021-10-02","
                                       良","63
                                       ",285,32,56,6,29,0.60,105
"
                                        2021-10-03","
                                       优","47
                                       ",202,23,42,5,20,0.48,103
"
                                        2021-10-04","
                                       优","37
                                       ",218,17,35,5,20,0.43,80
"
                                        2021-10-05","
                                       优","43
                                       ",264,17,42,6,20,0.40,85
"
                                        2021-10-06","
                                       优","45
                                       ",281,19,46,6,27,0.48,46
"
                                        2021-10-07","
                                       优","42
                                       ",275,24,43,6,23,0.55,51
"
                                        2021-10-08","
                                       优","45
                                       ",300,26,47,6,27,0.75,54
"
                                        2021-10-09","
                                       优","31
                                       ",153,13,30,6,23,0.48,55
"
                                        2021-10-10","
                                       优","37
                                       ",232,17,37,5,29,0.58,32
"
                                        2021-10-11","
                                       优","17
                                       ",36,4,10,5,18,0.58,51
"
                                        2021-10-12","
                                       优","29
                                       ",127,10,29,5,26,0.56,53
"
                                        2021-10-13","
                                       优","22
                                       ",57,11,22,5,32,0.67,29
"
                                        2021-10-14","
                                       优","38
                                       ",195,19,38,5,35,0.70,19
"
                                        2021-10-15","
                                       优","22
                                       ",80,8,20,5,25,0.69,33
"
                                        2021-10-16","
                                       优","19
                                       ",70,4,10,4,17,0.54,60
"
                                        2021-10-17","
                                       优","25
                                       ",127,8,25,5,24,0.48,54
"
                                        2021-10-18","
                                       优","43
                                       ",224,19,45,6,44,0.54,19
"
                                        2021-10-19","
                                       良","51
                                       ",240,26,56,8,39,0.67,44
"
                                        2021-10-20","
                                       优","29
                                       ",117,15,30,5,32,0.53,46
"
                                        2021-10-21","
                                       优","21
                                       ",87,11,20,5,24,0.55,49
"
                                        2021-10-22","
                                       良","65
                                       ",268,45,76,7,35,0.75,66
"
                                        2021-10-23","
                                       良","54
                                       ",228,32,59,8,50,0.64,60
"
                                        2021-10-24","
                                       优","47
                                       ",159,23,49,7,52,0.54,50
"
                                        2021-10-25","
                                       优","49
                                       ",132,24,52,6,49,0.54,40
"
                                        2021-10-26","
                                       良","58
                                       ",197,31,66,6,50,0.60,40
"
                                        2021-10-27","
                                       良","61
                                       ",224,36,73,8,55,0.67,40
"
                                        2021-10-28","
                                       良","55
                                       ",164,30,62,7,47,0.63,50
"
                                        2021-10-29","
                                       良","56
                                       ",157,29,62,7,57,0.64,44
"
                                        2021-10-30","
                                       良","66
                                       ",211,40,82,8,56,0.74,67
"
                                        2021-10-31","
                                       良","60
                                       ",208,37,72,7,54,0.72,49
"
                                        2021-11-01","
                                       良","54
                                       ",187,29,60,6,43,0.57,57
"
                                        2021-11-02","
                                       良","75
                                       ",276,53,92,6,42,0.73,57
"
                                        2021-11-03","
                                       优","43
                                       ",95,24,44,6,38,0.60,48
"
                                        2021-11-04","
                                       优","47
                                       ",131,24,47,5,44,0.63,25
"
                                        2021-11-05","
                                       优","40
                                       ",133,25,40,5,44,0.67,19
"
                                        2021-11-06","
                                       优","32
                                       ",107,18,32,5,33,0.53,34
"
                                        2021-11-07","
                                       优","29
                                       ",152,14,28,5,33,0.55,29
"
                                        2021-11-08","
                                       优","31
                                       ",154,12,31,5,18,0.50,53
"
                                        2021-11-09","
                                       优","41
                                       ",194,16,41,6,34,0.55,38
"
                                        2021-11-10","
                                       优","44
                                       ",199,20,45,6,36,0.57,44
"
                                        2021-11-11","
                                       优","50
                                       ",193,23,53,7,43,0.61,36
"
                                        2021-11-12","
                                       良","56
                                       ",233,26,63,8,48,0.61,32
"
                                        2021-11-13","
                                       良","66
                                       ",225,39,83,7,52,0.72,28
"
                                        2021-11-14","
                                       良","61
                                       ",167,37,73,6,47,0.71,37
"
                                        2021-11-15","
                                       良","65
                                       ",176,40,81,7,52,0.67,48
"
                                        2021-11-16","
                                       良","84
                                       ",243,58,116,8,73,0.75,40
"
                                        2021-11-17","
                                       良","78
                                       ",203,51,105,6,67,0.79,17
"
                                        2021-11-18","
                                       优","49
                                       ",127,28,53,5,50,0.62,19
"
                                        2021-11-19","
                                       良","53
                                       ",164,25,56,6,48,0.62,27
"
                                        2021-11-20","
                                       良","57
                                       ",173,27,65,6,44,0.59,49
"
                                        2021-11-21","
                                       优","41
                                       ",83,23,43,5,38,0.68,28
"
                                        2021-11-22","
                                       良","52
                                       ",222,18,55,6,24,0.63,46
"
                                        2021-11-23","
                                       良","66
                                       ",281,19,82,7,36,0.60,29
"
                                        2021-11-24","
                                       良","63
                                       ",200,29,77,6,45,0.70,21
"
                                        2021-11-25","
                                       良","60
                                       ",162,30,71,7,49,0.76,21
"
                                        2021-11-26","
                                       良","78
                                       ",241,50,104,9,57,0.83,33
"
                                        2021-11-27","
                                       良","72
                                       ",220,41,95,7,55,0.80,38
"
                                        2021-11-28","
                                       良","62
                                       ",188,30,75,6,59,0.76,11
"
                                        2021-11-29","
                                       良","51
                                       ",132,29,58,5,54,0.80,5
"
                                        2021-11-30","
                                       良","53
                                       ",237,31,56,5,24,0.64,50
"
                                        2021-12-01","
                                       优","45
                                       ",179,22,47,7,30,0.60,38
"
                                        2021-12-02","
                                       良","52
                                       ",172,27,56,6,43,0.65,19
"
                                        2021-12-03","
                                       良","58
                                       ",175,31,66,7,44,0.72,27
"
                                        2021-12-04","
                                       良","73
                                       ",254,47,94,7,53,0.80,22
"
                                        2021-12-05","
                                       良","80
                                       ",225,56,108,7,61,0.88,27
"
                                        2021-12-06","
                                       良","74
                                       ",217,48,98,6,62,0.88,31
"
                                        2021-12-07","
                                       良","82
                                       ",277,58,112,8,65,0.83,28
"
                                        2021-12-08","
                                       良","81
                                       ",246,57,108,6,60,0.87,30
"
                                        2021-12-09","
                                       良","70
                                       ",145,45,90,6,60,0.84,19
"
                                        2021-12-10","
                                       轻度污染","111
                                       ",223,82,151,9,68,1.14,35
"
                                        2021-12-11","
                                       轻度污染","134
                                       ",283,102,172,7,65,1.13,38
"
                                        2021-12-12","
                                       良","68
                                       ",238,47,83,6,40,0.82,36
"
                                        2021-12-13","
                                       优","50
                                       ",162,27,56,7,39,0.73,36
"
                                        2021-12-14","
                                       良","76
                                       ",219,50,102,6,58,0.91,6
"
                                        2021-12-15","
                                       良","79
                                       ",183,56,106,7,61,1.05,14
"
                                        2021-12-16","
                                       良","81
                                       ",237,59,98,6,66,1.13,6
"
                                        2021-12-17","
                                       良","64
                                       ",299,36,69,6,32,0.74,39
"
                                        2021-12-18","
                                       良","57
                                       ",236,30,66,7,42,0.65,27
"
                                        2021-12-19","
                                       良","63
                                       ",198,40,77,6,48,0.73,21
"
                                        2021-12-20","
                                       良","71
                                       ",236,47,92,7,62,0.81,14
"
                                        2021-12-21","
                                       良","68
                                       ",185,44,87,8,57,0.86,17
"
                                        2021-12-22","
                                       良","96
                                       ",248,69,121,8,65,1.00,20
"
                                        2021-12-23","
                                       良","95
                                       ",231,68,122,7,65,0.97,27
"
                                        2021-12-24","
                                       良","59
                                       ",174,36,74,6,45,0.73,27
"
                                        2021-12-25","
                                       优","34
                                       ",110,17,34,4,23,0.59,41
"
                                        2021-12-26","
                                       优","41
                                       ",159,24,41,7,25,0.63,43
"
                                        2021-12-27","
                                       优","49
                                       ",155,30,51,9,38,0.71,33
"
                                        2021-12-28","
                                       良","62
                                       ",168,41,74,8,62,0.78,8
"
                                        2021-12-29","
                                       良","63
                                       ",179,45,74,7,43,0.78,32
"
                                        2021-12-30","
                                       良","69
                                       ",216,49,84,10,52,0.84,33
"
                                        2021-12-31","
                                       良","90
                                       ",250,67,113,10,61,0.97,29
"
                                        2022-01-01","
                                       良","86
                                       ",207,62,111,7,60,0.90,15
"
                                        2022-01-02","
                                       轻度污染","122
                                       ",280,92,144,9,59,1.11,28
"
                                        2022-01-03","
                                       中度污染","158
                                       ",301,120,182,8,80,1.31,25
"
                                        2022-01-04","
                                       中度污染","151
                                       ",279,114,181,7,82,1.20,25
"
                                        2022-01-05","
                                       良","80
                                       ",190,59,96,6,55,0.88,13
"
                                        2022-01-06","
                                       优","34
                                       ",53,19,35,5,35,0.66,32
"
                                        2022-01-07","
                                       良","67
                                       ",153,46,78,8,50,0.71,37
"
                                        2022-01-08","
                                       良","64
                                       ",137,43,77,7,64,0.67,13
"
                                        2022-01-09","
                                       良","77
                                       ",157,56,81,5,56,0.79,12
"
                                        2022-01-10","
                                       良","92
                                       ",231,68,99,6,52,0.97,10
"
                                        2022-01-11","
                                       良","84
                                       ",236,61,81,6,35,0.92,48
"
                                        2022-01-12","
                                       良","75
                                       ",183,54,85,6,55,0.83,27
"
                                        2022-01-13","
                                       轻度污染","120
                                       ",286,90,129,5,47,1.00,32
"
                                        2022-01-14","
                                       良","89
                                       ",241,65,92,6,50,0.92,22
"
                                        2022-01-15","
                                       良","96
                                       ",205,71,97,5,52,1.00,21
"
                                        2022-01-16","
                                       轻度污染","131
                                       ",278,99,148,8,60,1.15,36
"
                                        2022-01-17","
                                       良","87
                                       ",234,64,99,6,40,0.85,46
"
                                        2022-01-18","
                                       良","65
                                       ",160,41,79,5,42,0.65,41
"
                                        2022-01-19","
                                       良","86
                                       ",198,63,108,6,48,0.82,33
"
                                        2022-01-20","
                                       良","78
                                       ",197,56,91,5,40,0.72,53
"
                                        2022-01-21","
                                       优","35
                                       ",62,17,35,5,27,0.48,57
"
                                        2022-01-22","
                                       优","36
                                       ",92,23,36,5,42,0.59,18
"
                                        2022-01-23","
                                       优","21
                                       ",28,11,16,5,38,0.78,17
"
                                        2022-01-24","
                                       良","52
                                       ",143,37,49,4,24,0.90,55
"
                                        2022-01-25","
                                       轻度污染","123
                                       ",249,93,123,5,35,1.25,31
"
                                        2022-01-26","
                                       良","76
                                       ",218,56,74,5,41,1.07,27
"
                                        2022-01-27","
                                       优","27
                                       ",65,17,21,5,22,0.87,64
"
                                        2022-01-28","
                                       优","26
                                       ",83,18,22,5,18,0.61,61
"
                                        2022-01-29","
                                       优","29
                                       ",97,18,22,5,17,0.62,58
"
                                        2022-01-30","
                                       优","49
                                       ",151,34,40,5,15,0.73,64
"
                                        2022-01-31","
                                       良","74
                                       ",209,54,65,5,15,0.78,65
"
                                        2022-02-01","
                                       中度污染","166
                                       ",322,125,153,6,17,0.99,64
"
                                        2022-02-02","
                                       优","37
                                       ",117,26,36,5,12,0.63,68
"
                                        2022-02-03","
                                       优","28
                                       ",79,19,22,5,13,0.59,62
"
                                        2022-02-04","
                                       优","29
                                       ",83,20,25,5,13,0.55,62
"
                                        2022-02-05","
                                       良","65
                                       ",280,48,60,5,15,0.73,56
"
                                        2022-02-06","
                                       优","35
                                       ",110,22,32,6,15,0.59,71
"
                                        2022-02-07","
                                       优","20
                                       ",19,11,15,5,20,0.53,58
"
                                        2022-02-08","
                                       优","29
                                       ",96,20,25,5,22,0.70,36
"
                                        2022-02-09","
                                       优","35
                                       ",112,24,31,5,28,0.63,35
"
                                        2022-02-10","
                                       优","39
                                       ",113,27,35,5,26,0.59,37
"
                                        2022-02-11","
                                       优","40
                                       ",106,28,39,5,31,0.65,52
"
                                        2022-02-12","
                                       优","46
                                       ",119,32,46,4,28,0.65,69
"
                                        2022-02-13","
                                       良","73
                                       ",218,53,86,5,37,0.81,43
"
                                        2022-02-14","
                                       良","72
                                       ",227,53,76,5,31,0.87,58
"
                                        2022-02-15","
                                       良","90
                                       ",282,67,98,5,37,0.82,43
"
                                        2022-02-16","
                                       良","58
                                       ",180,41,60,5,26,0.60,67
"
                                        2022-02-17","
                                       优","34
                                       ",121,23,32,5,29,0.58,58
"
                                        2022-02-18","
                                       优","32
                                       ",137,22,27,5,40,0.60,27
"
                                        2022-02-19","
                                       优","43
                                       ",206,30,37,5,22,0.58,57
"
                                        2022-02-20","
                                       优","47
                                       ",196,31,45,7,27,0.66,58
"
                                        2022-02-21","
                                       良","55
                                       ",246,35,61,6,45,0.63,38
"
                                        2022-02-22","
                                       良","69
                                       ",281,50,80,7,47,0.68,40
"
                                        2022-02-23","
                                       良","66
                                       ",262,47,65,5,39,0.62,48
"
                                        2022-02-24","
                                       良","68
                                       ",222,49,73,6,43,0.63,50
"
                                        2022-02-25","
                                       良","62
                                       ",166,43,70,6,52,0.64,44
"
                                        2022-02-26","
                                       良","62
                                       ",169,41,73,6,49,0.68,45
"
                                        2022-02-27","
                                       良","100
                                       ",310,74,132,7,50,0.83,72
"
                                        2022-02-28","
                                       良","82
                                       ",198,58,107,7,53,0.84,56
"
                                        2022-03-01","
                                       良","88
                                       ",248,65,107,6,39,0.86,84
"
                                        2022-03-02","
                                       轻度污染","128
                                       ",325,97,150,6,40,0.93,70
"
                                        2022-03-03","
                                       良","92
                                       ",250,67,125,6,56,0.89,60
"
                                        2022-03-04","
                                       良","55
                                       ",87,36,62,5,48,0.79,54
"
                                        2022-03-05","
                                       良","71
                                       ",194,35,91,7,43,0.70,60
"
                                        2022-03-06","
                                       优","49
                                       ",119,10,51,5,27,0.41,67
"
                                        2022-03-07","
                                       优","36
                                       ",61,19,36,5,29,0.50,57
"
                                        2022-03-08","
                                       优","48
                                       ",85,25,55,5,40,0.61,50
"
                                        2022-03-09","
                                       良","69
                                       ",176,39,88,6,56,0.66,57
"
                                        2022-03-10","
                                       良","62
                                       ",135,30,75,6,55,0.68,42
"
                                        2022-03-11","
                                       良","64
                                       ",158,34,78,6,52,0.69,59
"
                                        2022-03-12","
                                       良","64
                                       ",171,37,79,6,53,0.66,62
"
                                        2022-03-13","
                                       良","53
                                       ",116,28,59,5,37,0.63,59
"
                                        2022-03-14","
                                       良","83
                                       ",209,57,111,6,45,0.92,60
"
                                        2022-03-15","
                                       良","71
                                       ",188,41,90,6,39,0.85,102
"
                                        2022-03-16","
                                       良","71
                                       ",203,47,89,6,58,0.88,74
"
                                        2022-03-17","
                                       优","35
                                       ",148,17,36,4,38,0.65,32
"
                                        2022-03-18","
                                       优","25
                                       ",30,11,22,4,24,0.55,53
"
                                        2022-03-19","
                                       良","64
                                       ",241,44,71,4,40,0.76,25
"
                                        2022-03-20","
                                       优","28
                                       ",44,17,26,4,26,0.60,55
"
                                        2022-03-21","
                                       优","21
                                       ",58,4,7,4,22,0.59,67
"
                                        2022-03-22","
                                       优","25
                                       ",83,12,18,4,26,0.58,66
"
                                        2022-03-23","
                                       优","44
                                       ",177,28,44,4,33,0.64,58
"
                                        2022-03-24","
                                       优","41
                                       ",152,23,39,5,36,0.66,62
"
                                        2022-03-25","
                                       优","24
                                       ",41,11,23,4,32,0.65,42
"
                                        2022-03-26","
                                       优","34
                                       ",81,22,33,4,22,0.76,68
"
                                        2022-03-27","
                                       良","63
                                       ",241,42,75,6,40,0.79,53
"
                                        2022-03-28","
                                       良","59
                                       ",218,29,67,5,31,0.56,68
"
                                        2022-03-29","
                                       良","57
                                       ",211,31,64,6,40,0.59,63
"
                                        2022-03-30","
                                       良","61
                                       ",225,35,72,6,47,0.77,59
"
                                        2022-03-31","
                                       良","54
                                       ",267,36,60,5,30,0.71,79
"
                                        2022-04-01","
                                       优","40
                                       ",183,24,40,6,27,0.65,82
"
                                        2022-04-02","
                                       良","65
                                       ",305,46,77,6,43,0.65,73
"
                                        2022-04-03","
                                       良","54
                                       ",200,34,59,6,39,0.54,74
"
                                        2022-04-04","
                                       良","54
                                       ",145,31,59,7,36,0.51,86
"
                                        2022-04-05","
                                       良","70
                                       ",251,44,89,7,60,0.69,43
"
                                        2022-04-06","
                                       良","66
                                       ",235,40,82,6,52,0.72,60
"
                                        2022-04-07","
                                       良","76
                                       ",272,41,90,7,54,0.66,85
"
                                        2022-04-08","
                                       良","80
                                       ",241,43,95,7,53,0.67,92
"
                                        2022-04-09","
                                       良","66
                                       ",192,32,76,7,41,0.54,99
"
                                        2022-04-10","
                                       良","64
                                       ",172,34,78,6,41,0.59,84
"
                                        2022-04-11","
                                       良","73
                                       ",217,39,83,7,45,0.70,91
"
                                        2022-04-12","
                                       良","72
                                       ",250,45,90,7,50,0.71,86
"
                                        2022-04-13","
                                       优","39
                                       ",141,21,46,5,27,0.64,40
"
                                        2022-04-14","
                                       优","32
                                       ",79,16,30,5,19,0.57,55
"
                                        2022-04-15","
                                       优","30
                                       ",77,16,29,5,23,0.57,71
"
                                        2022-04-16","
                                       良","62
                                       ",305,42,72,6,31,0.62,109
"
                                        2022-04-17","
                                       良","66
                                       ",266,44,71,6,35,0.60,92
"
                                        2022-04-18","
                                       良","64
                                       ",222,44,77,7,45,0.69,82
"
                                        2022-04-19","
                                       良","65
                                       ",224,42,77,6,45,0.75,73
"
                                        2022-04-20","
                                       良","72
                                       ",242,46,91,8,43,0.75,93
"
                                        2022-04-21","
                                       良","54
                                       ",121,34,58,5,26,0.68,91
"
                                        2022-04-22","
                                       良","55
                                       ",197,31,61,6,40,0.76,52
"
                                        2022-04-23","
                                       优","38
                                       ",111,23,38,5,27,0.63,50
"
                                        2022-04-24","
                                       优","42
                                       ",142,25,42,5,24,0.58,81
"
                                        2022-04-25","
                                       优","45
                                       ",183,27,50,5,31,0.69,62
"
                                        2022-04-26","
                                       优","30
                                       ",70,15,29,5,23,0.70,50
"
                                        2022-04-27","
                                       优","36
                                       ",96,13,33,5,22,0.55,88
"
                                        2022-04-28","
                                       良","80
                                       ",318,26,110,6,29,0.55,78
"
                                        2022-04-29","
                                       优","39
                                       ",138,19,37,5,23,0.61,78
"
                                        2022-04-30","
                                       良","51
                                       ",244,30,55,5,30,0.64,69
"
                                        2022-05-01","
                                       良","63
                                       ",307,44,67,5,31,0.84,64
"
                                        2022-05-02","
                                       良","52
                                       ",230,32,52,5,35,0.74,71
"
                                        2022-05-03","
                                       良","56
                                       ",228,27,55,6,38,0.63,91
"
                                        2022-05-04","
                                       良","62
                                       ",243,29,58,7,37,0.60,105
"
                                        2022-05-05","
                                       良","68
                                       ",253,32,64,6,40,0.58,101
"
                                        2022-05-06","
                                       良","64
                                       ",228,29,58,6,35,0.61,96
"
                                        2022-05-07","
                                       良","51
                                       ",175,25,54,6,38,0.57,77
﻿"
                                        2022-05-08","
                                       优","43
                                       ",155,22,45,5,18,0.47,96
"
                                        2022-05-09","
                                       优","31
                                       ",67,12,30,7,30,0.47,68
"
                                        2022-05-10","
                                       良","55
                                       ",261,33,61,7,42,0.58,41
"
                                        2022-05-11","
                                       优","44
                                       ",204,28,45,5,31,0.54,42
"
                                        2022-05-12","
                                       优","29
                                       ",122,19,29,5,31,0.55,51
"
                                        2022-05-13","
                                       优","26
                                       ",87,12,19,5,27,0.66,58
"
                                        2022-05-14","
                                       优","40
                                       ",204,20,34,6,30,0.64,89
"
                                        2022-05-15","
                                       优","34
                                       ",151,14,27,5,25,0.47,82
"
                                        2022-05-16","
                                       优","40
                                       ",174,17,37,6,24,0.52,101
"
                                        2022-05-17","
                                       良","58
                                       ",252,30,55,6,32,0.63,103
"
                                        2022-05-18","
                                       良","56
                                       ",222,32,59,7,37,0.62,95
"
                                        2022-05-19","
                                       良","64
                                       ",276,41,78,8,48,0.65,78
"
                                        2022-05-20","
                                       优","49
                                       ",175,33,54,5,37,0.67,46
"
                                        2022-05-21","
                                       优","48
                                       ",160,26,44,6,29,0.60,79
"
                                        2022-05-22","
                                       良","55
                                       ",223,30,52,7,34,0.60,89
"
                                        2022-05-23","
                                       优","41
                                       ",152,21,38,6,24,0.54,74
"
                                        2022-05-24","
                                       优","40
                                       ",159,22,39,6,22,0.55,93
"
                                        2022-05-25","
                                       良","62
                                       ",267,33,53,6,25,0.61,106
"
                                        2022-05-26","
                                       良","60
                                       ",315,35,54,6,32,0.64,95
"
                                        2022-05-27","
                                       良","69
                                       ",307,35,57,6,31,0.68,112
"
                                        2022-05-28","
                                       优","38
                                       ",156,20,35,6,26,0.61,78
"
                                        2022-05-29","
                                       优","21
                                       ",33,11,21,5,29,0.80,22
"
                                        2022-05-30","
                                       优","35
                                       ",148,22,37,5,25,0.83,49
"
                                        2022-05-31","
                                       优","46
                                       ",194,20,37,6,21,0.63,90
"
                                        2022-06-01","
                                       优","26
                                       ",64,13,24,5,22,0.75,45
"
                                        2022-06-02","
                                       优","41
                                       ",177,23,39,5,20,0.73,79
"
                                        2022-06-03","
                                       优","41
                                       ",197,24,42,5,24,0.70,57
"
                                        2022-06-04","
                                       优","29
                                       ",142,15,28,5,21,0.71,45
"
                                        2022-06-05","
                                       优","25
                                       ",64,13,24,5,22,0.75,25
"
                                        2022-06-06","
                                       优","45
                                       ",204,21,38,5,20,0.69,85
"
                                        2022-06-07","
                                       良","65
                                       ",286,27,51,5,22,0.70,127
"
                                        2022-06-08","
                                       良","72
                                       ",300,33,58,6,25,0.63,136
"
                                        2022-06-09","
                                       良","67
                                       ",276,38,66,6,29,0.72,115
"
                                        2022-06-10","
                                       优","30
                                       ",122,11,24,5,20,0.49,85
"
                                        2022-06-11","
                                       优","29
                                       ",104,13,24,5,19,0.46,83
"
                                        2022-06-12","
                                       优","35
                                       ",182,20,35,5,29,0.58,54
"
                                        2022-06-13","
                                       优","24
                                       ",67,13,22,5,25,0.61,49
"
                                        2022-06-14","
                                       优","45
                                       ",232,21,40,5,27,0.70,78
"
                                        2022-06-15","
                                       良","65
                                       ",280,33,55,5,28,0.74,106
"
                                        2022-06-16","
                                       良","58
                                       ",257,36,62,6,31,0.76,92
