日期,质量等级,AQI指数,当天AQI排名,PM2\.5,PM10,So2,No2,Co,O3
"
                                        2021-08-19","
                                       优","48
                                       ",289,23,44,6,40,0.72,60
"
                                        2021-08-20","
                                       优","42
                                       ",286,19,39,6,34,0.69,65
"
                                        2021-08-21","
                                       优","32
                                       ",161,12,29,6,23,0.56,66
"
                                        2021-08-22","
                                       优","31
                                       ",140,12,29,6,21,0.55,58
"
                                        2021-08-23","
                                       优","28
                                       ",112,10,26,6,19,0.52,49
"
                                        2021-08-24","
                                       优","25
                                       ",87,9,23,6,21,0.53,42
"
                                        2021-08-25","
                                       优","23
                                       ",72,9,22,6,22,0.53,37
"
                                        2021-08-26","
                                       优","24
                                       ",89,9,22,6,23,0.58,38
"
                                        2021-08-27","
                                       优","28
                                       ",156,11,28,6,27,0.59,33
"
                                        2021-08-28","
                                       优","32
                                       ",176,12,31,7,31,0.60,40
"
                                        2021-08-29","
                                       优","38
                                       ",231,18,38,6,32,0.67,45
"
                                        2021-08-30","
                                       优","37
                                       ",234,16,35,6,27,0.66,56
"
                                        2021-08-31","
                                       优","33
                                       ",196,16,31,6,30,0.67,52
"
                                        2021-09-01","
                                       优","24
                                       ",66,12,24,6,27,0.65,31
"
                                        2021-09-02","
                                       优","26
                                       ",85,10,24,6,24,0.65,42
"
                                        2021-09-03","
                                       优","28
                                       ",96,10,23,6,25,0.60,54
"
                                        2021-09-04","
                                       优","23
                                       ",66,8,19,6,22,0.58,50
"
                                        2021-09-05","
                                       优","29
                                       ",155,12,26,6,28,0.62,57
"
                                        2021-09-06","
                                       优","50
                                       ",336,24,44,7,37,0.74,73
"
                                        2021-09-07","
                                       优","29
                                       ",163,14,26,6,24,0.61,56
"
                                        2021-09-08","
                                       优","30
                                       ",112,13,27,6,26,0.62,57
"
                                        2021-09-09","
                                       优","45
                                       ",224,23,43,6,32,0.72,78
"
                                        2021-09-10","
                                       优","49
                                       ",232,26,46,6,34,0.76,78
"
                                        2021-09-11","
                                       良","51
                                       ",242,30,51,7,33,0.80,76
"
                                        2021-09-12","
                                       良","58
                                       ",298,38,62,7,32,0.90,89
"
                                        2021-09-13","
                                       良","57
                                       ",317,38,61,7,34,0.88,90
"
                                        2021-09-14","
                                       优","32
                                       ",128,17,31,6,30,0.75,55
"
                                        2021-09-15","
                                       优","48
                                       ",273,25,46,8,38,0.81,75
"
                                        2021-09-16","
                                       优","40
                                       ",229,21,37,7,35,0.79,61
"
                                        2021-09-17","
                                       优","47
                                       ",261,25,46,6,43,0.85,69
"
                                        2021-09-18","
                                       良","57
                                       ",301,29,49,7,39,0.86,91
"
                                        2021-09-19","
                                       优","26
                                       ",126,9,22,6,24,0.65,47
"
                                        2021-09-20","
                                       优","25
                                       ",95,11,24,6,26,0.68,41
"
                                        2021-09-21","
                                       优","39
                                       ",257,18,33,7,28,0.74,70
"
                                        2021-09-22","
                                       优","38
                                       ",181,18,30,7,27,0.73,74
"
                                        2021-09-23","
                                       优","22
                                       ",52,9,22,6,27,0.62,28
"
                                        2021-09-24","
                                       优","32
                                       ",143,13,30,6,29,0.68,42
"
                                        2021-09-25","
                                       优","35
                                       ",228,15,31,6,29,0.66,61
"
                                        2021-09-26","
                                       良","57
                                       ",329,25,51,7,32,0.74,93
"
                                        2021-09-27","
                                       良","75
                                       ",352,35,61,7,36,0.81,116
"
                                        2021-09-28","
                                       良","74
                                       ",335,41,70,7,33,0.85,126
"
                                        2021-09-29","
                                       良","68
                                       ",339,38,63,7,29,0.83,122
"
                                        2021-09-30","
                                       良","57
                                       ",287,34,54,7,30,0.82,96
"
                                        2021-10-01","
                                       良","51
                                       ",218,34,52,7,33,0.83,75
"
                                        2021-10-02","
                                       优","48
                                       ",178,27,45,6,28,0.78,78
"
                                        2021-10-03","
                                       优","33
                                       ",90,16,31,6,23,0.64,64
"
                                        2021-10-04","
                                       优","43
                                       ",268,21,42,6,26,0.69,76
"
                                        2021-10-05","
                                       优","49
                                       ",307,24,49,7,32,0.72,74
"
                                        2021-10-06","
                                       优","47
                                       ",297,20,47,7,29,0.65,72
"
                                        2021-10-07","
                                       优","41
                                       ",263,18,41,8,28,0.63,63
"
                                        2021-10-08","
                                       优","19
                                       ",43,11,19,6,17,0.64,34
"
                                        2021-10-09","
                                       优","10
                                       ",5,5,8,5,15,0.59,27
"
                                        2021-10-10","
                                       优","32
                                       ",186,19,32,6,31,0.76,28
"
                                        2021-10-11","
                                       优","34
                                       ",242,18,34,6,22,0.86,53
"
                                        2021-10-12","
                                       优","22
                                       ",63,9,22,6,18,0.69,46
"
                                        2021-10-13","
                                       优","26
                                       ",103,14,26,6,16,0.64,47
"
                                        2021-10-14","
                                       优","32
                                       ",156,21,32,6,19,0.73,50
"
                                        2021-10-15","
                                       优","27
                                       ",139,17,27,6,27,0.89,26
"
                                        2021-10-16","
                                       优","18
                                       ",56,9,17,6,19,0.88,47
"
                                        2021-10-17","
                                       优","18
                                       ",44,8,15,6,16,0.66,51
"
                                        2021-10-18","
                                       优","29
                                       ",86,16,28,6,24,0.65,54
"
                                        2021-10-19","
                                       良","51
                                       ",243,29,51,8,39,0.75,77
"
                                        2021-10-20","
                                       良","52
                                       ",285,26,51,7,40,0.72,83
"
                                        2021-10-21","
                                       优","20
                                       ",75,6,18,6,23,0.70,37
"
                                        2021-10-22","
                                       优","20
                                       ",52,9,16,6,20,0.62,51
"
                                        2021-10-23","
                                       优","34
                                       ",96,22,34,6,23,0.67,46
"
                                        2021-10-24","
                                       优","24
                                       ",30,13,21,6,19,0.69,61
"
                                        2021-10-25","
                                       优","27
                                       ",32,15,25,6,23,0.62,64
"
                                        2021-10-26","
                                       优","46
                                       ",118,27,48,7,40,0.72,59
"
                                        2021-10-27","
                                       良","55
                                       ",176,32,61,8,46,0.78,57
"
                                        2021-10-28","
                                       良","56
                                       ",169,38,61,8,36,0.72,78
"
                                        2021-10-29","
                                       良","62
                                       ",204,43,68,8,37,0.73,89
"
                                        2021-10-30","
                                       优","30
                                       ",52,20,29,6,28,0.71,38
"
                                        2021-10-31","
                                       优","47
                                       ",141,32,47,6,31,0.78,33
"
                                        2021-11-01","
                                       良","54
                                       ",190,36,57,7,35,0.87,36
"
                                        2021-11-02","
                                       良","51
                                       ",156,29,53,7,38,0.90,19
"
                                        2021-11-03","
                                       优","48
                                       ",124,28,52,7,37,0.85,20
"
                                        2021-11-04","
                                       良","59
                                       ",194,34,66,7,43,0.81,65
"
                                        2021-11-05","
                                       优","50
                                       ",179,24,51,7,41,0.68,63
"
                                        2021-11-06","
                                       良","51
                                       ",224,27,54,7,40,0.70,63
"
                                        2021-11-07","
                                       良","52
                                       ",326,29,58,7,45,0.73,56
"
                                        2021-11-08","
                                       优","17
                                       ",14,5,14,6,17,0.50,45
"
                                        2021-11-09","
                                       优","27
                                       ",74,10,27,7,22,0.42,65
"
                                        2021-11-10","
                                       优","34
                                       ",112,15,35,7,32,0.48,59
"
                                        2021-11-11","
                                       优","44
                                       ",153,19,46,7,47,0.53,52
"
                                        2021-11-12","
                                       优","45
                                       ",125,21,46,9,39,0.53,64
"
                                        2021-11-13","
                                       优","45
                                       ",88,22,45,9,35,0.53,69
"
                                        2021-11-14","
                                       优","46
                                       ",85,24,48,8,42,0.55,65
"
                                        2021-11-15","
                                       良","59
                                       ",140,33,68,9,57,0.64,43
"
                                        2021-11-16","
                                       良","58
                                       ",124,35,65,9,49,0.63,40
"
                                        2021-11-17","
                                       良","51
                                       ",102,31,54,8,34,0.62,41
"
                                        2021-11-18","
                                       优","32
                                       ",52,17,32,6,31,0.63,45
"
                                        2021-11-19","
                                       优","49
                                       ",137,27,49,7,43,0.70,33
"
                                        2021-11-20","
                                       良","52
                                       ",143,28,56,7,44,0.70,60
"
                                        2021-11-21","
                                       良","54
                                       ",171,26,59,7,44,0.67,54
"
                                        2021-11-22","
                                       优","20
                                       ",31,8,19,6,19,0.74,41
"
                                        2021-11-23","
                                       优","49
                                       ",159,21,51,7,23,0.51,51
"
                                        2021-11-24","
                                       良","55
                                       ",153,23,59,7,39,0.54,51
"
                                        2021-11-25","
                                       良","55
                                       ",132,25,60,9,49,0.60,42
"
                                        2021-11-26","
                                       优","46
                                       ",78,21,48,9,41,0.53,50
"
                                        2021-11-27","
                                       优","49
                                       ",92,24,51,9,38,0.53,67
"
                                        2021-11-28","
                                       良","56
                                       ",156,32,62,9,42,0.65,75
"
                                        2021-11-29","
                                       良","54
                                       ",149,31,60,8,42,0.68,70
"
                                        2021-11-30","
                                       良","61
                                       ",297,39,67,8,28,0.73,80
"
                                        2021-12-01","
                                       优","42
                                       ",154,18,42,7,22,0.49,75
"
                                        2021-12-02","
                                       优","46
                                       ",105,17,48,7,34,0.45,61
"
                                        2021-12-03","
                                       优","47
                                       ",109,18,48,8,42,0.49,54
"
                                        2021-12-04","
                                       优","47
                                       ",95,21,50,7,44,0.47,54
"
                                        2021-12-05","
                                       良","54
                                       ",112,28,59,8,52,0.56,57
"
                                        2021-12-06","
                                       良","51
                                       ",99,27,54,9,44,0.58,66
"
                                        2021-12-07","
                                       优","49
                                       ",117,26,53,7,48,0.55,53
"
                                        2021-12-08","
                                       良","67
                                       ",177,40,85,9,69,0.81,55
"
                                        2021-12-09","
                                       良","68
                                       ",135,41,86,8,64,0.77,63
"
                                        2021-12-10","
                                       良","64
                                       ",115,43,77,8,62,0.80,63
"
                                        2021-12-11","
                                       良","70
                                       ",172,44,90,8,70,0.85,47
"
                                        2021-12-12","
                                       良","76
                                       ",263,53,96,8,47,0.90,59
"
                                        2021-12-13","
                                       良","52
                                       ",180,35,52,7,31,1.07,58
"
                                        2021-12-14","
                                       良","59
                                       ",121,38,68,8,57,1.04,52
"
                                        2021-12-15","
                                       良","68
                                       ",138,47,85,7,67,1.05,34
"
                                        2021-12-16","
                                       良","55
                                       ",131,35,61,7,50,0.99,27
"
                                        2021-12-17","
                                       优","31
                                       ",79,16,31,6,23,0.94,43
"
                                        2021-12-18","
                                       良","58
                                       ",253,39,62,8,24,0.81,74
"
                                        2021-12-19","
                                       良","53
                                       ",98,28,57,8,33,0.67,65
"
                                        2021-12-20","
                                       良","51
                                       ",119,28,55,8,44,0.73,34
"
                                        2021-12-21","
                                       优","19
                                       ",14,9,16,5,28,0.71,34
"
                                        2021-12-22","
                                       优","35
                                       ",48,19,36,7,36,0.73,42
"
                                        2021-12-23","
                                       良","51
                                       ",85,30,54,7,48,0.81,13
"
                                        2021-12-24","
                                       良","59
                                       ",173,37,69,7,46,0.90,27
"
                                        2021-12-25","
                                       良","57
                                       ",247,39,61,7,33,0.80,45
"
                                        2021-12-26","
                                       优","34
                                       ",87,23,34,6,21,0.77,29
"
                                        2021-12-27","
                                       优","32
                                       ",63,22,30,6,21,0.72,26
"
                                        2021-12-28","
                                       优","50
                                       ",105,35,52,7,32,0.78,23
"
                                        2021-12-29","
                                       良","52
                                       ",115,35,54,6,34,0.88,8
"
                                        2021-12-30","
                                       优","30
                                       ",37,17,30,7,30,0.83,29
"
                                        2021-12-31","
                                       优","46
                                       ",74,27,50,8,43,0.89,41
"
                                        2022-01-01","
                                       良","64
                                       ",138,44,77,9,49,1.04,36
"
                                        2022-01-02","
                                       良","61
                                       ",139,43,68,9,39,1.02,51
"
                                        2022-01-03","
                                       良","71
                                       ",139,51,91,8,63,1.09,44
"
                                        2022-01-04","
                                       良","83
                                       ",165,59,109,8,74,1.12,64
"
                                        2022-01-05","
                                       良","70
                                       ",157,46,90,7,72,0.98,54
"
                                        2022-01-06","
                                       良","61
                                       ",153,42,72,7,52,0.95,50
"
                                        2022-01-07","
                                       优","48
                                       ",104,31,49,7,33,0.96,56
"
                                        2022-01-08","
                                       优","48
                                       ",91,32,52,6,39,0.88,49
"
                                        2022-01-09","
                                       良","54
                                       ",110,35,59,7,44,0.94,24
"
                                        2022-01-10","
                                       优","37
                                       ",71,23,37,6,37,0.95,14
"
                                        2022-01-11","
                                       优","22
                                       ",10,13,21,5,20,0.85,43
"
                                        2022-01-12","
                                       优","47
                                       ",73,31,47,6,37,0.83,32
"
                                        2022-01-13","
                                       良","54
                                       ",124,37,56,8,35,0.87,38
"
                                        2022-01-14","
                                       良","68
                                       ",144,49,74,8,50,0.88,39
"
                                        2022-01-15","
                                       良","92
                                       ",189,69,116,8,67,1.09,15
"
                                        2022-01-16","
                                       良","79
                                       ",192,57,101,7,54,1.11,35
"
                                        2022-01-17","
                                       优","47
                                       ",117,29,50,6,35,1.07,16
"
                                        2022-01-18","
                                       优","25
                                       ",34,14,25,5,28,1.08,25
"
                                        2022-01-19","
                                       优","27
                                       ",27,15,25,6,28,0.92,37
"
                                        2022-01-20","
                                       优","37
                                       ",68,22,39,6,43,0.85,37
"
                                        2022-01-21","
                                       良","61
                                       ",155,40,71,7,58,0.97,53
"
                                        2022-01-22","
                                       良","58
                                       ",178,38,67,6,58,0.86,27
"
                                        2022-01-23","
                                       优","28
                                       ",89,16,28,6,38,0.71,25
"
                                        2022-01-24","
                                       优","28
                                       ",63,18,28,5,33,0.91,8
"
                                        2022-01-25","
                                       优","16
                                       ",11,10,16,5,25,0.99,17
"
                                        2022-01-26","
                                       优","31
                                       ",82,19,31,6,33,1.00,19
"
                                        2022-01-27","
                                       优","42
                                       ",146,27,41,6,35,1.00,38
"
                                        2022-01-28","
                                       优","30
                                       ",115,20,30,6,25,1.13,26
"
                                        2022-01-29","
                                       优","18
                                       ",35,11,18,6,15,1.18,24
"
                                        2022-01-30","
                                       优","13
                                       ",5,5,9,5,10,1.02,37
"
                                        2022-01-31","
                                       优","21
                                       ",14,14,18,5,9,0.82,41
"
                                        2022-02-01","
                                       优","15
                                       ",6,10,12,6,8,0.80,32
"
                                        2022-02-02","
                                       优","12
                                       ",7,7,9,5,8,0.76,27
"
                                        2022-02-03","
                                       优","12
                                       ",19,4,5,5,8,0.81,34
"
                                        2022-02-04","
                                       优","19
                                       ",33,13,17,6,7,0.76,48
"
                                        2022-02-05","
                                       优","21
                                       ",10,14,19,5,7,0.70,50
"
                                        2022-02-06","
                                       优","26
                                       ",38,18,25,6,13,0.75,30
"
                                        2022-02-07","
                                       优","27
                                       ",94,18,24,6,20,0.83,22
"
                                        2022-02-08","
                                       优","10
                                       ",3,4,7,6,11,0.78,32
"
                                        2022-02-09","
                                       优","12
                                       ",9,6,11,5,14,0.74,28
"
                                        2022-02-10","
                                       优","17
                                       ",19,10,17,5,20,0.79,16
"
                                        2022-02-11","
                                       优","35
                                       ",85,21,35,6,30,0.90,23
"
                                        2022-02-12","
                                       优","24
                                       ",37,13,24,6,26,0.93,17
"
                                        2022-02-13","
                                       优","18
                                       ",20,11,17,5,20,0.95,13
"
                                        2022-02-14","
                                       优","18
                                       ",16,8,13,5,21,0.94,39
"
                                        2022-02-15","
                                       优","30
                                       ",43,19,29,6,25,0.93,49
"
                                        2022-02-16","
                                       优","46
                                       ",121,30,47,7,32,0.86,52
"
                                        2022-02-17","
                                       优","39
                                       ",165,26,37,6,31,0.77,46
"
                                        2022-02-18","
                                       优","24
                                       ",69,15,22,5,30,0.83,21
"
                                        2022-02-19","
                                       优","11
                                       ",16,1,2,5,15,0.73,33
"
                                        2022-02-20","
                                       优","15
                                       ",23,4,5,5,13,0.64,47
"
                                        2022-02-21","
                                       优","14
                                       ",11,4,5,5,16,0.70,45
"
                                        2022-02-22","
                                       优","13
                                       ",9,5,7,5,18,0.66,39
"
                                        2022-02-23","
                                       优","14
                                       ",4,6,9,5,14,0.61,45
"
                                        2022-02-24","
                                       优","23
                                       ",19,14,22,6,21,0.64,56
"
                                        2022-02-25","
                                       优","37
                                       ",48,24,40,6,37,0.73,53
"
                                        2022-02-26","
                                       良","65
                                       ",183,45,80,7,62,1.03,54
"
                                        2022-02-27","
                                       良","83
                                       ",271,56,94,8,59,1.04,78
"
                                        2022-02-28","
                                       优","44
                                       ",60,22,44,6,39,0.71,66
"
                                        2022-03-01","
                                       良","55
                                       ",135,31,61,7,56,0.80,45
"
                                        2022-03-02","
                                       良","64
                                       ",160,45,75,8,39,0.91,69
"
                                        2022-03-03","
                                       良","54
                                       ",91,34,58,6,38,0.81,72
"
                                        2022-03-04","
                                       良","59
                                       ",105,33,60,7,49,0.87,76
"
                                        2022-03-05","
                                       良","73
                                       ",202,45,83,8,59,0.99,81
"
                                        2022-03-06","
                                       优","45
                                       ",98,22,47,7,28,0.73,86
"
                                        2022-03-07","
                                       优","34
                                       ",59,13,30,6,25,0.72,67
"
                                        2022-03-08","
                                       优","40
                                       ",54,17,40,6,30,0.58,89
"
                                        2022-03-09","
                                       优","49
                                       ",72,20,48,7,46,0.62,82
"
                                        2022-03-10","
                                       良","53
                                       ",79,23,57,7,53,0.64,63
"
                                        2022-03-11","
                                       良","56
                                       ",116,25,62,7,51,0.67,61
"
                                        2022-03-12","
                                       优","47
                                       ",79,20,48,7,39,0.63,58
"
                                        2022-03-13","
                                       优","48
                                       ",92,21,50,7,37,0.64,56
"
                                        2022-03-14","
                                       良","52
                                       ",102,26,56,6,38,0.69,61
"
                                        2022-03-15","
                                       良","71
                                       ",187,40,78,8,54,0.85,81
"
                                        2022-03-16","
                                       优","36
                                       ",68,17,36,7,33,0.62,40
"
                                        2022-03-17","
                                       优","40
                                       ",188,21,41,6,33,0.68,41
"
                                        2022-03-18","
                                       优","46
                                       ",178,29,48,6,34,0.83,43
"
                                        2022-03-19","
                                       优","50
                                       ",167,31,52,7,31,0.81,73
"
                                        2022-03-20","
                                       优","34
                                       ",83,18,33,6,23,0.77,65
"
                                        2022-03-21","
                                       优","38
                                       ",165,21,38,6,27,0.78,49
"
                                        2022-03-22","
                                       优","36
                                       ",163,22,36,5,30,0.75,26
"
                                        2022-03-23","
                                       优","10
                                       ",4,4,7,5,20,0.88,18
"
                                        2022-03-24","
                                       优","16
                                       ",16,9,12,6,30,0.86,11
"
                                        2022-03-25","
                                       优","27
                                       ",76,18,24,6,39,0.89,10
"
                                        2022-03-26","
                                       优","31
                                       ",59,21,31,6,23,0.78,22
"
                                        2022-03-27","
                                       优","19
                                       ",9,11,19,6,16,0.89,39
"
                                        2022-03-28","
                                       优","16
                                       ",7,10,15,6,22,0.80,31
"
                                        2022-03-29","
                                       优","29
                                       ",25,16,29,6,30,0.86,14
"
                                        2022-03-30","
                                       优","50
                                       ",176,27,52,7,42,0.98,44
"
                                        2022-03-31","
                                       良","58
                                       ",276,30,65,7,48,0.99,60
"
                                        2022-04-01","
                                       优","20
                                       ",12,6,15,6,15,0.73,58
"
                                        2022-04-02","
                                       优","24
                                       ",34,8,15,6,16,0.58,70
"
                                        2022-04-03","
                                       优","37
                                       ",72,19,35,7,24,0.60,84
"
                                        2022-04-04","
                                       良","58
                                       ",187,29,66,8,46,0.71,76
"
                                        2022-04-05","
                                       良","76
                                       ",287,38,80,8,47,0.75,104
"
                                        2022-04-06","
                                       良","76
                                       ",281,43,83,10,47,0.80,106
"
                                        2022-04-07","
                                       良","57
                                       ",162,32,62,9,39,0.70,92
"
                                        2022-04-08","
                                       良","69
                                       ",182,33,67,8,46,0.68,100
"
                                        2022-04-09","
                                       良","68
                                       ",215,27,63,8,38,0.62,109
"
                                        2022-04-10","
                                       良","66
                                       ",190,26,59,8,41,0.61,96
"
                                        2022-04-11","
                                       优","49
                                       ",62,23,50,7,34,0.63,71
"
                                        2022-04-12","
                                       优","38
                                       ",80,16,37,6,28,0.59,46
"
                                        2022-04-13","
                                       优","36
                                       ",114,16,36,6,22,0.62,47
"
                                        2022-04-14","
                                       优","30
                                       ",63,11,24,7,18,0.73,89
"
                                        2022-04-15","
                                       优","41
                                       ",171,19,36,7,22,0.68,103
"
                                        2022-04-16","
                                       优","42
                                       ",157,19,42,6,24,0.70,71
"
                                        2022-04-17","
                                       优","28
                                       ",56,14,28,6,22,0.77,28
"
                                        2022-04-18","
                                       优","17
                                       ",15,9,16,6,24,0.84,15
"
                                        2022-04-19","
                                       优","14
                                       ",6,8,12,6,23,0.79,28
"
                                        2022-04-20","
                                       优","37
                                       ",51,25,38,6,41,0.88,26
"
                                        2022-04-21","
                                       良","77
                                       ",278,41,74,7,48,1.02,97
"
                                        2022-04-22","
                                       优","38
                                       ",92,20,38,6,30,0.75,51
"
                                        2022-04-23","
                                       优","33
                                       ",62,15,33,6,25,0.68,44
"
                                        2022-04-24","
                                       优","23
                                       ",12,12,23,6,25,0.69,28
"
                                        2022-04-25","
                                       优","25
                                       ",37,13,25,6,18,0.58,33
"
                                        2022-04-26","
                                       优","34
                                       ",110,18,34,6,22,0.60,32
"
                                        2022-04-27","
                                       优","34
                                       ",84,18,34,6,23,0.58,41
"
                                        2022-04-28","
                                       优","27
                                       ",37,15,27,5,21,0.57,30
"
                                        2022-04-29","
                                       优","39
                                       ",144,21,39,6,28,0.65,31
"
                                        2022-04-30","
                                       优","46
                                       ",213,26,47,7,29,0.88,40
"
                                        2022-05-01","
                                       优","18
                                       ",23,4,7,5,10,0.73,50
"
                                        2022-05-02","
                                       优","26
                                       ",44,9,16,5,13,0.64,68
"
                                        2022-05-03","
                                       优","42
                                       ",115,26,42,6,26,0.72,68
"
                                        2022-05-04","
                                       良","58
                                       ",213,34,60,7,42,0.81,75
"
                                        2022-05-05","
                                       良","73
                                       ",280,34,65,7,42,0.77,107
"
                                        2022-05-06","
                                       良","66
                                       ",242,29,56,6,34,0.71,106
"
                                        2022-05-07","
                                       优","50
                                       ",174,30,50,6,35,0.77,65
﻿"
                                        2022-05-08","
                                       优","36
                                       ",102,25,35,6,30,0.78,48
"
                                        2022-05-09","
                                       优","47
                                       ",242,29,49,7,32,0.76,68
"
                                        2022-05-10","
                                       优","29
                                       ",75,14,29,6,30,0.65,33
"
                                        2022-05-11","
                                       优","15
                                       ",8,7,14,6,24,0.62,22
"
                                        2022-05-12","
                                       优","15
                                       ",16,8,13,5,29,0.78,14
"
                                        2022-05-13","
                                       优","16
                                       ",22,9,14,5,28,0.99,16
"
                                        2022-05-14","
                                       优","19
                                       ",22,11,19,6,21,0.85,33
